Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted,RAM_Decrypted
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618,dc93ace4e591d993a6c8b4ae4f2f90e6859843cb578de2acf901b194179354a5,gAAAAABn1x_lH1luLREqgWYUVAmFFlZjD7jOUuDhQUyIAK-6H28xBGgUADz2hsrXVM7kHjFCMDg_I6HtTm02j0HnkjfIOJ_np47vTPQI_4j7Hg1NooUz4tw=,gAAAAABn1x_lJsPC2xBvE14plCX2BQaITnu3e3nialjQegU-MYN-grIISfBb89pQTiwgnL8ekO3Ei39S1Xlqd4SFGNYZjyjvmQ==,4
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366,ca7c4f2287bb53dee15554331196406daf59f829f85bfc543566c91f426aedf5,gAAAAABn1x_lCWKQBwUsXCig-ZWAPCOAx5lGErYMo8HvXfoeFvT0gP5yOBTCUEI_JImb5edeXW3oMFzflPXI8p1tAwfGsadwC4vVEuuUcRWiuQT1vLhUIl4=,gAAAAABn1x_lPy_r86H7o37KE1P-8p-_MD8PuRGpcm6ofyukYlO3mktTPBFgw69BFASruG4tW2ak3Lt8UU_hLNZlZ1Z1Ddy9Yg==,32
Dell,3.8175024198107375,16,256,12.4774649658236,2.0622740963718926,9702.78754189184,378e63d58282191be0b4a888cd989e582f41bca7bb9d9b543bc6f7dc0913ed18,gAAAAABn1x_lhA1Opcm6h8xi61rfti8o8g8eX3NRIKOceCAeXuekIX2eXLdFiNN9aLM3o3bJMQoqjjxXNbt6XLLR-Z4ZfmqveJWX0bxjnEKSX6jaCar4Oho=,gAAAAABn1x_lJT0BP8MvLRydLkJZUtrfl3MoWtKmWDmLPkGFEDf3PxsbUUfHd4G5ZMB_Kxud4d1RzoX5iZGyovkRN_r6MaXQxg==,16
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075,5a26a05c2468b30668844f8aa06e805aedb97fc5abfa55a0c7a05c4624b63117,gAAAAABn1x_l0-weUg6P1JbaMmDV_hcF4DKB-PjI44HVd_iHP8FpYt021Cfv4lAJQF7lGRq8ArrPdDxVIZkV93tacN0fRyShFQyXC7ERt0Wp_FST_SkAARU=,gAAAAABn1x_l_vsdWFoBiyrquGLfaGTC4nemzAtM56G7TlHkiYkS8gvZZz4YwSahZZj2Yt1KV8bo2rCjc5wTU5bUQaEKhsSKXA==,16
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731,fa51071b2740f2dc473c180c7777392455c0556eaf68eeb4c48b36232757f37e,gAAAAABn1x_l8BXwnGDp52FPOwlSwmH7BYW_JsZzKfcFjVr9LzEvGimlsBfOUBrRSfEidugmcuqhjomvbO_L82ZtzFB_G7RcXTSBtH7B43NjQAVmxYJwFs8=,gAAAAABn1x_ldUwOCFzcaX76mVYGVynvkurp4wwyHYoCNdBqLDvrRMhi-0Qt4D4LLEhqviwfqMwTcPU7w3Kiw-V9q0W5GN66Lg==,32
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744,215a7db0511e1423c30a033d324731d1240f9ef2e93ef992a002b4d02a363358,gAAAAABn1x_lB55W5m0QeT1FBX7i3tPVtkpnnRM09kWs8b3aaFMMpehu-bR_BsP2iPoOw9Z8HQssEDXnEQqlOpua_D_toXcB9P-TxqtqaLIpUXmVIHI-PRw=,gAAAAABn1x_l10yK4-9o1UyX6n7n1MDjrTepOqVDji3Amv32wU9G231zOsKSqo7JeOntMlUNcWuRB7OIyizj2k9IxqXShLdtHg==,8
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458,f36eb45ad756355dbe8ef8fa3e79d821f0c2013aef16e4dd041afac0b7745b6e,gAAAAABn1x_lMyKvVSMUB-jy-4foGtzLCRFYCW3u_wsRZaSxVUAyPdHe1XG8xDvsGgJ_3W8xNSO_PK9TnKGvnCJNMx-XaaHmoujgDsdLBoKV0ysEzN606XI=,gAAAAABn1x_lYXC8DwTwIFlCh3XiKS71If3bJBQZyR-igyygaaQMtuykTfL711i0D1arxyVkhtUgqEL5_FUFp4NkaD6SzupnCQ==,32
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020143,5189139f42d4ebc0e251521c59fd28578ffe17cf72ead51e02a3202a510df51a,gAAAAABn1x_l54AxPZ6Im1PILoUmLN-p09su9Fg0_HeaUPYZksjdLFFSEji6kTQgJiuF_l9PuOCm-uWwA0_YNFKErlsYDOjYU3ax_fLbv-CKOUxMQAuChRw=,gAAAAABn1x_l59rCm4ex9H_bJyiSXxBhRUc86nbDPszfwUA4Jg8DBiBq8GBdLbEzczWs-bHDBC0VxNELrqbLAQmVU7mmhwk3Gg==,8
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478,6c9b69057dae4396117b935441ddef5c73e95c73ebf7fb5a3925a2c06e649921,gAAAAABn1x_l2VX6XE5jN528DA-_Cj4-pYb7ldNPDKB7IQXTBPn7iT89IsaHKUar6cge1enOlhSNjUpoXCa2baeUNR9TcImUFexKvR-wSAq5IpxqGvOJsv0=,gAAAAABn1x_l4cqnISsQpL4-a2XL3X7nqnPDF4gvwZPwEZBzyrPGD3oCbvcCaHHPmmXIITLbUlaffHQeIL-Jq5z7SCrD5WBrbA==,4
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082,ddccfc9cf681dd9cce6f8dd17ff462a9adff538ca0f1315e71889e691d9f5b44,gAAAAABn1x_lUqZrn2goIysdB7L6VNcGKmv0_DzGWIIFcNiA8Hi6nm5h0T4BJCyOCTMSnGvocqXQwF8XYReeseDF4Rd-XDvz2UIuy-mJM6VdvZ5IbOeyKCE=,gAAAAABn1x_lGChgJ2S4jUsDBDxYjQjf6denYWWLzr3EWPD3qjhHtw3jZKffQ2RdlYZlnFlDvsbOdX6XFvMzStf6ZpaVyBpCyQ==,4
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493,ed1d4461d502645b951abf2050532ae7e801be3f557110656bdeb583dc5c2157,gAAAAABn1x_lP6RcfxM7ie_6tXxDUTxTbJae-xUYdEkO233wB4FIU8CwcG1OXKjoWuHcg0S2Kdf6GNeKccAIltJqAYXcoOorp3hmdrxrARgbSVEemPScUbA=,gAAAAABn1x_lpYQErcpXa2sWa2X3ZftkzygA-ovxYoJUxmAmZecWhtgLGvOoBZSxRvauFR_7EV_ErceQ0uUSTrjYuJPG_pqqzg==,32
Asus,3.455070219175965,32,256,14.141518911328715,3.320213225199496,10856.606358975563,650f420bdeb1eb8de51041e4c10038548e9ef0520610475f8e87f7ef9a7cb92b,gAAAAABn1x_lR5WP2feZ0DBJKC9hi6S8wMYCmjWGoccGomOwxsv9xtP28UeydiGJaaDKh1XSIEqas68wEA_kLYAWKNGZ6G0AfB-uZ9apaKRruhlCGGh7_EA=,gAAAAABn1x_lyqUCvcz_4-JFIacVKnMSuiNHQSXpwY0hceTCpekiQJCbZsngHCYcdslxFLotjsj8y3MgbsjrhHy8cCoCqs9Jdg==,32
HP,3.271861744357441,4,256,12.309559236162375,3.4485538232303146,9273.581909907169,292d44f2ce3d73c9b7994105a43a057f6f0fb48f7d4805751258f2d04c2b47d8,gAAAAABn1x_lztF2EwYD04X_cdtnpIKcQ0EC8SX2QlGQKUUeaXBk6v6T3QqK9bc-sPVRFypglo9e6usw3xeKXJRlv-G7X-nMThxE4gszEdGYU-En8ulU5iE=,gAAAAABn1x_l5AO0W--xs2y-WQ7DD1PdszYqBETxK4_1CSyrldiS7nRdI9SG_2muqHH43h2v3Wte9ZergUVGaEVy-QiJR_QdNw==,4
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743,778aa3ad0209c5a84f903b01f79915192b2c2f86ff27f4bab86aa0a49f3f8d88,gAAAAABn1x_lzBiPS7GH181oHbTdBeZKb4GVpFbZ4Q94A5d6IiarpIQa-06VsBrkmT9Q818cGliB6s2xZFYRHgjrmT1QgQFWI-hqu4_HkcNMgwAG0ToK2Ts=,gAAAAABn1x_ljlprmfJhGDswtCvjlUvKuazUg7dUEI0ANuRgyRwOlvItWT4MqE6UQKgUfwsmVt8FGr6As88Qq2mpJpjzgfeiKg==,8
Asus,2.2578208898633214,4,1000,14.446620535233237,2.3466751300418958,31460.13124201373,cfaa479716bcc7bb1fe30f5f6b480052e2aef31f7663c400163298b65b891865,gAAAAABn1x_lrRnc5LjTAHRUfqPKxAAP2ZphkV5d2IRmD7jrPrFRul05vl1Evhio8WPlfLu3YqjjgzSALR9J4G2YZTSzHLEZU_vrdSCRXZhebntncO4JPt4=,gAAAAABn1x_lKQ905LqYi9_hhMnUABUSvhseG6rU0wRUhlJqkOVwxcZNC7fVMT_RYP7nEeYM9N7e3oi2id5sqKB_LXuY2cMECg==,4
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276,a3ce2955495fcc45f8a07d86f9b20bb7980e5e7f5b8c4d0dec2d73c4e6826bc5,gAAAAABn1x_l7rSdPQeq4TgV-gvgREMVlqp2Uyrh8ufVKWjTp61HDhjeZMM9iGW_9s9oM5IlLg9G9cqmGf99lVUTuX9tiXNm2RJd49cNOa38PSyO3v4QjGo=,gAAAAABn1x_lSwehR1Xlxrr_NmmbXuYrosWgGB5tG9_5WXNzaRqJwjCufCLH-HPWdDUtWdUIAns9SCjzLTh7n1PJAt5nsz4O4g==,32
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589,d750708a7a889a4c546bb445e78bd801cf2f08dbaa88f108352c603ddfaf1267,gAAAAABn1x_lnrIttMNFNrrojPuRjrvZ0DTaz2bXvA6b2MzLzP9veEDruG7-lMtEsmEVyFeSqfuL2l6N4Z_bWReymeFeSYEIHQJX8ucHk3vx77kSi_6D874=,gAAAAABn1x_lnoSzXwIf2rWY506uDnEf8xpxJoM7hLGFB4KjkFF2YIVr8i5_hDxyM-CAYO2au5ENh0H-AyGtgVcUr4aGpyLMWA==,4
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709,2f8a259afa4b9a98b0d27be5c1914a34c6d4d88de8e6e36ea892d4947be39bc8,gAAAAABn1x_larlOeUxvJf56eLRzWSES84rBATrkLkPNQAfZCnHaIfw1SCAKskw2EIWNnAPS-Y2nlKnZzElrNsHW9qBIdKzfLxtS_Zchr-yS5vN_kKFTBeg=,gAAAAABn1x_lKWxyh6x45xTnExz2wtsEx4y7Q4y-qagOrg9hR6qtx-GecRcCXN_OiDI0k6netTBQGG0Z9ucNMTq0xeSOFX1lWQ==,32
Lenovo,3.842394557577657,32,512,15.471076972217686,4.408943903927312,18743.569392030524,9061e7189cdae8ca128f45fc061bb7849baea083bf8702d49bdb202cb616f513,gAAAAABn1x_l4AvoWFUZeQxqYOYR3ssEaoSdJSVfn2QBcW0A6W8UKVFA7PcWiobIQcJqC2q4UVE5UKoYOtefPf_ckIV_PtgXWae2f-NdpEOKWnAVjn-0pRo=,gAAAAABn1x_lmHRIRlS9ZzDnySt69xLhRKXZTZ2hwwEg--asNWN57pGcx6DgDlz1_p2Wtlb6j8tdCxMq9fdhywe8OyyCUXec_g==,32
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,17a81ccd832f3ad26af3e77ffd8f2880bb6ef81c5225a8d17b371f05ce183714,gAAAAABn1x_lu_zv14XSqOv5mzAfAd31sl07oOyM5eBFy2tO-YK3Bmmn6ukxjSoXKrX-SMtUX3D-ZSEZbpiEuWwCDU2Kb-Wktjx5YCOvvDyk5QShweSZ4zE=,gAAAAABn1x_lgDp60Vj3Fn02fDslZFImSuP-RkoRVPpTXNfTTuNqxLcc39cSe2pSjdY1MUR_LF9CJU6k4_kqbYdNrXFPJEAM0Q==,4
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,7b7ad694fbb44aff521b3c4ec23eabf2a1c2814b0e62e03835adfc8ad99f8196,gAAAAABn1x_lXzLbZsu48ps8bO0Lu8GRqY4qS2NJA-N4j23b4vHvb3YLFwI6oP4eprbQ_M5vYy1aHSYV0peHAzqoiocyNTyv7iumzeijdMPTO7-IjlUc2Eo=,gAAAAABn1x_lX4zRZRGyCQpfSPPxkWz_WKekG-qMl8A3iFwdLMhXrF3z40oeO82DzYrkiKkFMD8YTC0yun9FWJqiWY5brKKPCg==,8
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,1311d35e26e13993232a5e0a11ae49f88cbafc908d997c3aa6bc9cec622ab58d,gAAAAABn1x_lNwwZBrtAlxyGFHjFrONlxu0JUZvNU3NGiTjRX4-FNKMwp0cCYhCpgQ0is85fjJeQCpi7uus7b7608NCd4U9kqAkm5miXThX37Z1qCkzUFOc=,gAAAAABn1x_lciQr99e4wAe4LDuTmj5gHheZUmuQv6hAWLX0DgTIqfrhlCn_J5ptMzhR26jksvKpU3FM4qRoqv4e29MadbGKgg==,16
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165,18220d10241c0505d6f99203e17ece0835880d9f95e27350af0fd80634cf9bc8,gAAAAABn1x_l0cxTecorhkeebN6IKjfdgtK73RYsx1O5Ye1iLfrVjoJOapMEyL7HzlQyJ9itcfAfedn-mCCZcv92k2fJuK5Lmadth1V_2HoUfrHlZRWQ_gg=,gAAAAABn1x_lHR1LEwBP_4soOxCfB2WcLwxVIPAx4yP_0rQGf9uAU8479BWVyt-T9LSS4A_jTAxPaLfkQlGabVPFCCH6jZxDSw==,4
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835,3c6058db2fa7f084abc6f3f3ef0ffcf341daff5c474c3c01f29caa398b0488ff,gAAAAABn1x_l0QI-oFyuDc1xz-u7xumEDqHX_449tCI1fZcor9DVCLm9h4grLBzBaTWgJgQy7_CxJNErWzqnumsgaGkpAr3SDvMkNQNtU8OXsp4wWU2839w=,gAAAAABn1x_lCUCtEW1SF7y-FMPKEmXgpjSsK4cqZ_-5Oiwq-kQLP08XuF4rjQurCxIWcI2PWnD6EA8vW5J2QnwBYxgMU8spLQ==,16
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,6174315aa0614aa6b554608bac2088ccc8595f77350e41a4d94e626918debc7b,gAAAAABn1x_ldyxV26eRODOhLa3ZLU-TBiW774yhy6OSIgWvMTCCSMdg4Y_XyMImrcDH_DBaU-U_4ei0fG9TrhMx_8DfR0U5ouIDbQITTP86rjZyTpnQwcM=,gAAAAABn1x_lcKmnJhJxZvp62-PYOJv4KmNN6TueG15kkWtrmXe6uF7WFDirnUt5zDrgPcCMxdeRATxpiLOKgrPPSlbPIRoe3Q==,4
Asus,3.798479933036044,16,1000,11.936214868039862,3.336358789202864,32190.565833666125,5fbdac149ed31eff8730c89e0ea9db99e325286be2d5ceed791c63c404bcf0e9,gAAAAABn1x_lkyLifjOlQieFtMMW7q_mbs7Uk4IJcGZoYYoQtWKzhbpggAPHNHwdvuEaAhJCt6yA5HR1dOrwaXcoPPmoU33IB2CV43S5iTLbwQelgPL8JzE=,gAAAAABn1x_lfw9pB3WIQIC-JYpw6bqox4wGgp5dSoA47kwg5_KjTTXakdUWGUloPqS1IVrGiMPSbD1t_QAntsBc5XS_NV76Ng==,16
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804,3e1bab1dfe3f6be8c3266370a8b5416bec77c526627077a071005e1c85bc4558,gAAAAABn1x_lVeaU3UOUgUbxcu9ZsQGVmqxSTgVILWDt84ebSgHt1eccBkD4z3669TweEeSLZlb337ClCtXvUfXacNMbf8bHfkeFGIrp_yIlCMSHppysTco=,gAAAAABn1x_lRjjVKiAImrFcDT4yVyZAg-B2uFv36ah04VUnrw51zXgSlBuL-m7ChA_MbR__u6Pz6vJpOcq_brpDHJO0yWpNTQ==,8
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412,421f80efec0fa234237b4034cceeb15018671be03f52625e18d02771f79cf2e7,gAAAAABn1x_luZisSM2E9Ohvt_y37_RQGfw_nfpznB6fvEOhV_bqIo6CChdIxDOgkFFqTLqTbARMZlm3j40UH2enIZAHajJdvF7IAzfCKm46j2o73Y9b6ig=,gAAAAABn1x_lwIVdBbsAkgE3QvK_FXUKCUt6buAyV88b_tXJ8abHYVefaMv3YM1ClsBLfhewX9s79lapvIaQrTgaDYqeaRQHNg==,8
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503,1162edf8ed01ccf34a414e1bd57b3418b84a91c6c797173a8deae9ab066004f9,gAAAAABn1x_lAopjlw-_7NPknWuBZyCfciRWzRhQ7OTPuNtAsl-EULahDMZNt3p5-kXv5XczYPMHZmiO78s0Fr1nLWBK9ahWAEGU9lHJrFP5BXcAIHUXKD4=,gAAAAABn1x_lcTfeKc3B_GrYi_blVWI2MuL8Thm38RsMOqr2id0wYORAb_nuYo32-Dzs2h1K2MXxiz3WYskUWqvpWhu8VaEYtA==,4
Lenovo,2.0212762858933395,32,512,14.394129032846037,3.341603096649314,17879.225669647967,299c9a2c94b802ea9122315695edc27da032f8f2a5a05a513ea01c881a473848,gAAAAABn1x_lgyHiRfdr8PC41bJT7SuXN5t_44jjaVTbdn6boUaizRdbjkVFZmFDEZ7Ft-vc9dngoIX_LEncVNrA_gD6sR7G_XQj1b38dGbZOOv59TphvwA=,gAAAAABn1x_l6zhjEfBifWctmcWGt5m3toVx9QcN6oaco_tx_JowxRH3uGlQ4nCZ5QStWn6ImW5yvtIYkHzmLXt4W4kiuxa6Ow==,32
Asus,3.826488036609791,16,1000,12.096034305438009,4.489463794151855,32503.38900195016,ef04a05245e43c604acd0385f0bdbb6a04a58221dfbd08b417346258af667f42,gAAAAABn1x_lz2Etpe5JhbRx8ayi_VzKmX3ibFGhYP_gqTtp-afLub_tQCHy9iQ7mipVB6tBC-ZBis9IK-nOEuW9Cr9RPQ5zwEZS7SZ5JKzLYiich6vQUic=,gAAAAABn1x_l9jjgpICKZxVOX-KJTCVDyE7qiDb8X9UvPSd8QGoLVRTh5FUj5VncjWfMV8c8_NsBit5-_5FH_otGWegAGbJMEg==,16
Dell,1.79091599471369,32,512,11.8375932041588,3.964176045495329,17848.648929480383,78968a83486ec3a77ceac64d8a8b9795cf17b434a050cddbb448249ad1fc4e9c,gAAAAABn1x_lkSuO2noeZGzzNVExsiOWFP82fValzaB_m0EjXuKx5MMxzNjSesWthlY5UGAU1JxzoSoahBurIFgbgFbMCkSPhI9L4qIh9g9EYVm2fUaXvGM=,gAAAAABn1x_lhn-9rD_AO8Dns5IWvHLo3nc9n4EYLW1IrVxFIkphusZjHOcGeIba66MsOE6gUk2WUv6dFp6fzqv0D0C6zNeX2Q==,32
Asus,3.543624271227979,32,1000,14.458834625346524,3.2336122016355624,32948.390259346575,193a120b375fc506c78e6b692d310b197e6ab72c61e7234c0729affa1d7bb4d8,gAAAAABn1x_lpW1WlBDvfDLJilZaBgrL9key8diq0GKgpZrNHMozQ_V2b6Alrc5dKOvBw5fa6-aY7VEgQos5BpveUndMcgsgrijGkszqo34HUlodTS1_KqY=,gAAAAABn1x_ldcKf68fyof0I3hci4Bue_uBrDcUxwmEhwfVcEthWSTMCKLQ0XOu4EsT3z-Zx8TyiYphQqw7z5g5AbMgrQEV6pA==,32
Dell,2.45155823369145,32,512,15.571301671174664,3.990087602044044,17863.49092017457,2c64792be6126069f6efac7e056a001ce7d5b435e82596796d6399909102fde8,gAAAAABn1x_lJ2PmVCfjzbVnBQNc_1orHD0rlqBLwYymKupvoEGTL8xafweiPXi7mHQmYzst4SpqHX1ggfBN2HAyRg8DFyl5P-EcRncmHNuQm_F-ImoE2cc=,gAAAAABn1x_lNOJoo__niK1n3vWGk5fPycgiXPm-mMwT__DcatYL78WbAV1P8eKXBKL9OyF5qVxdra-97mFY_skGRGGxWHOpbw==,32
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845,06f3628d577527135cef0ea2dd1a0a9a3209ded8aaf4d2d2e888f588abc16c22,gAAAAABn1x_lNeQzmMi7N-GL6RzbMNP_A2vzOlf04F0bk0yx8eTGlsabFSIXblIJiVn89mvCh7_lctBzp0BkvXQcjvj0RynhUJNkRRQl612VLFh_Blk-r3I=,gAAAAABn1x_lwwLPFh4xCpcBx8hH9gHov_kQtyWIA77_6vaARW43fznS6QIEcMvkNdzhRo4VR2vzB6Fxhx5_XSV0tU8HS3bWOQ==,8
Dell,3.6701417252686257,4,256,12.654544426647687,3.204492831694629,9268.415327997422,06ba32ff1f362a082d6cbba287f53a7d3812ae844290c9f6e06eeb61e69d2ec8,gAAAAABn1x_l-uMmj-G2tQVwIb2DJp-JYi-unMGqbfuAUyQk7oPb5NvVtBRhqJNtnvdsWrDuS-Hbe02iFZUn8qzoxxDbDLGWUB3s7p-XE_SPMUbiwNfzCsI=,gAAAAABn1x_lJj3-24exx0b_zlXGiQQSMukKVTvyPjIrUaWD6r5pYeDCdg7eI-J25oWe8OCvcGc5Om9R1eoIOXd3upwhTw8rBA==,4
HP,3.514813500294053,4,256,12.225480553473004,4.379385613889169,9320.050038383062,576c5b7e0ed18b070ab79206d4bd04f99072e78dd819bde453da9b92563d9fd4,gAAAAABn1x_lnnut6Hp9yFS0XKEcQSB7U3Sp68iTiy0n561LDjFCvxjpTT6pO3E2BNANckMnuxOnUQK_ZpHCU9XxHZ28BPBEUpqMI8GLgd9dGa4as0dqNGA=,gAAAAABn1x_lo-iyDxy02MLuI-VT2NYOgEwSQLILQaq0Lazdb4U6OxdoTfYsKSZnoMELcu6Aga-Ntjh_MHhhnmOGuKzg-lMU1g==,4
Acer,3.475076090767653,8,1000,11.100537826954294,2.661526361409944,31555.484375687003,218e84c83a80558bc17e5dbeba26e79df480c67f5066d26cdc61a5bd57e7b691,gAAAAABn1x_lbyAXgK4EpLWgx2QeLCzmMBTHqr2lDUDhUSQ7a7YGBzcNd4RMGPNTbyVKqLPbTS3Ri8nR5wmXceLKOziFkBIzmTbnVjTypH_bXBJ1GPu8T8Y=,gAAAAABn1x_lCXLha2A3HQXSU5qF5OVuI3gCBDXL4CWLn_yosoeQCzP1CooPJ9U3_Tps6PXMoQ07Wf6VZyMlWAk53yFnjWtRTg==,8
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467,b4fab2b28babeca2ee869254d2030b17373b877143745cca9647e6b02e1a4b86,gAAAAABn1x_lRmFuQaW5auC1_dM4xeKzbj5Dbxnuu6uqn2cpnJHG4rGAYzQ02f6UqBVs6QTTzgDYoDhs9oV0iWpTIaXoIURJvC24iakaJ4SIbwnbDlJn3H4=,gAAAAABn1x_luX8dgnBU53Lfbi5a27QqnL_HsUc_f6McaWdz7P4LmCCyAEQMop45gUaazH3R71UGQ1yqQcSrWJHxEPjaMo7lfQ==,8
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935,31e5f5ab4df5b5898383bb334051ed394eabd96042e058b3b45fb377afa4b9b6,gAAAAABn1x_l2Vx9X_SL9_kct3k0C-zjRz8m-BAiwZwl6S2xd46qBdb2vf35ZohowkKh18SdAhE8-S4SPDWC8Q7bAUAJSHoYtqI3khZW0AK1A9jBqkvwx98=,gAAAAABn1x_lPrn4NmzPPTv_Ur38yB6XxhXtnx4qRNxi_E-F4E7gBwFf3homkVJZcWaW7gjXYPLoy2_xzchKrZ2S2gs2ttfklQ==,4
Acer,2.5074504469129035,32,512,13.524567210595556,2.629692888758692,18187.249004710426,3d805377f7216cc4b5681d857bb30aa2541814a98ba4447fa321fc290f8208a6,gAAAAABn1x_lMgPPQquYUE9NY8yIlNITvBds1k2by0XdnO63DnucNYH72zuPUPJG0j7wovcFw2ezOJN7fRwoOwFDcd5gP0StEU1vuqpiodjk6rx49VvV4fI=,gAAAAABn1x_lZMzSHtfHf5BNmqv6Hn3PcB2GwsHure9q7eKGSuRu2t-1eFu27cW8G4p9KOLuzHpdIlFCpgwdqufeQWbu3vmOmg==,32
Lenovo,1.933811287466272,16,256,14.610092984109777,2.782755738950504,9654.234216413864,dfe9c4fb9e9c5065196a3c6321702ee55e9b6d1d05d96960e354fe65dee08b14,gAAAAABn1x_lUk9-tMCIHa_ykuS3MkXef6hfV9xR6RU8pJtZueeOhOfoBlHyc1CrmnE1i6XUnJQctX4jSJHsOvei9FoKLhZTZCrI_3fPm9JBDrc1u0e-bo0=,gAAAAABn1x_lKdK1v4v17GB1hAMOSwzJSpM-I-iOK1hIGH7fmPS2odaortmQmrnpWN2_I9FowSYwhRl1q7k7fQx0JZl2PqMDWw==,16
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568,1df8b5ba93d5a871bd62dfeb4001fbe49793cbb6fd8ad933bc218c64dbfdf8bf,gAAAAABn1x_l-s7UouQpZ3KL7P33svvcLLgPoUMP0ZSF44vU8e7J5O-BVoHKObbTH1bEjcVZGngrxbPcq1S_rR8RD_gi-5kyOgwT3h0neqaR0SUxXW2rfZk=,gAAAAABn1x_lYPALXOMmNDx20BEMHkeWj9cD4EJmZWrZXTpU11jDyH-t8uHLzyRNvxQk7AoLIuYmJH-oFLfmRQjmmakYAOVCwA==,16
Dell,2.365249316344464,16,512,12.870812821734612,4.204125710795077,17379.97583682769,a899943f63cb61e261af2009e03bad6a225633d5065437dd671c53576336efc8,gAAAAABn1x_l-E9mJbuDq3sET28M_n3A2JoZ4tBscQ2KV8HAzigpTeYukv4k86SbmGM-h_1qf2b6lQIv2BbDrq8lEY5nb1K3Rsm_878BMin50_t4Nc-F0EQ=,gAAAAABn1x_lS8LZZNbFGPkKa3ZmhRS2NVKlHaPEPhF8LYlHodRfA5Cnv9gy281eoPnEtBW4NbKM3xkvFmFYHQE_WEi9l6F3XQ==,16
HP,3.939025502149787,32,1000,12.498632974679118,4.098789599070585,33254.52420078501,35bdd3930fe6b34893723eac4b7e66ee1358c486bbbad5a2b7b6c125c4edf926,gAAAAABn1x_leaY9_yISMvB-NrU-j0D2ZrgfxyCWQxzoATQJsvXgsyCsGRbF6WCo1Cy-ktcXdQ71ku5pdMqoLahnp9mIfL1uYpeeLxVhWc4brLfV3y13_RA=,gAAAAABn1x_lOToRJWls9GFpRKz_PJRdLa1kFSnxz2w_OCuYYOJpfb_hhAo-ImZDiRs7NxS4PtSTkbcd6x8XXQ5GcphvXbbllA==,32
HP,3.10243019336333,4,1000,14.92496092571659,4.558779151563744,31838.33720666597,a4b6c22b26fa0cfecfa18a853b7064c99d61423a161aff16d8cdea71b08640ff,gAAAAABn1x_lGdbWkjueeGIGGowtlRd-vTMx8Wi-D2ziy4zupebnKNgB6FXEA5jJ5aOwewUxQgtU1IdXb87kp-4Jxn7cb_HoJLPSYhJg7WARpF1EGWT7M0c=,gAAAAABn1x_laKy635X9KMpRDQIvVN3Hi1y9mJ05wSPjLuLMWGWeoBG8UnnFxYcxwt_XZ-TW7v1wkbLw35IpU0N62xED_nLsmQ==,4
Acer,3.556201409085902,8,256,14.71543419232149,2.347469246710383,9530.952687533918,9570d8a68d75b63cd298a899e5bfac918b8a80a0325d66d9b92a69e09add9035,gAAAAABn1x_lG_m38RCkcZ8pAhKHTWEi3NVsojW90DcojmxlRpOFzwhcGFy-ky3E9bFGpHZtQfFv0dH_vYFK9fCIR_6WAk5R8cwnELQRSx5WTc_bPXFqB5s=,gAAAAABn1x_lu36xk6BsOn2v91oyFbXHI8N-vBfMN-r-QwbRXQkqOnAOv8371NNmBjmeS9_fZhon-aK5jpwm0Y4sRj6ITQZPIQ==,8
